index,Make,Model,Year,Trim,MSRP,Invoice Price,Body Size,Body Style
936,Ford,Explorer,2024,Platinum,"$54,770","$52,579",Large,SUV
937,Ford,Explorer,2024,Platinum,"$56,770","$54,499",Large,SUV
938,Ford,Explorer,2024,ST,"$52,105","$50,021",Large,SUV
939,Ford,Explorer,2024,ST,"$50,105","$48,101",Large,SUV
940,Ford,Explorer,2024,ST-Line,"$48,455","$46,517",Large,SUV
941,Ford,Explorer,2024,ST-Line,"$46,455","$44,597",Large,SUV
942,Ford,Explorer,2024,Timberline,"$49,330","$47,357",Large,SUV
943,Ford,Explorer,2024,XLT,"$38,670","$37,123",Large,SUV
944,Ford,Explorer,2024,XLT,"$40,670","$39,043",Large,SUV
945,Ford,F-150,2024,King Ranch,"$73,845","$69,045",Large,Pickup Truck
946,Ford,F-150,2024,King Ranch,"$74,150","$69,330",Large,Pickup Truck
947,Ford,F-150,2024,Lariat,"$65,395","$61,144",Large,Pickup Truck
948,Ford,F-150,2024,Lariat,"$66,000","$61,710",Large,Pickup Truck
949,Ford,F-150,2024,Platinum,"$74,150","$69,330",Large,Pickup Truck
950,Ford,F-150,2024,Platinum,"$73,845","$69,045",Large,Pickup Truck
951,Ford,F-150,2024,Raptor,"$78,440","$73,342",Large,Pickup Truck
952,Ford,F-150,2024,STX,"$48,335","$46,160",Large,Pickup Truck
953,Ford,F-150,2024,STX,"$52,215","$49,865",Large,Pickup Truck
954,Ford,F-150,2024,STX,"$46,000","$43,930",Large,Pickup Truck
955,Ford,F-150,2024,STX,"$49,800","$47,559",Large,Pickup Truck
956,Ford,F-150,2024,Tremor,"$64,350","$60,167",Large,Pickup Truck
957,Ford,F-150,2024,XL,"$41,980","$40,091",Large,Pickup Truck
958,Ford,F-150,2024,XL,"$41,285","$39,427",Large,Pickup Truck
959,Ford,F-150,2024,XL,"$41,990","$40,101",Large,Pickup Truck
960,Ford,F-150,2024,XL,"$36,965","$35,301",Large,Pickup Truck
961,Ford,F-150,2024,XL,"$47,500","$45,363",Large,Pickup Truck
962,Ford,F-150,2024,XL,"$43,620","$41,657",Large,Pickup Truck
963,Ford,F-150,2024,XL,"$49,600","$47,368",Large,Pickup Truck
964,Ford,F-150,2024,XL,"$45,085","$43,056",Large,Pickup Truck
965,Ford,F-150,2024,XL,"$36,975","$35,312",Large,Pickup Truck
966,Ford,F-150,2024,XLT,"$53,950","$50,443",Large,Pickup Truck
967,Ford,F-150,2024,XLT,"$51,530","$48,181",Large,Pickup Truck
968,Ford,F-150,2024,XLT,"$56,030","$52,388",Large,Pickup Truck
969,Ford,F-150,2024,XLT,"$50,090","$46,834",Large,Pickup Truck
970,Ford,F-150,2024,XLT,"$47,730","$44,628",Large,Pickup Truck
971,Ford,F-150 Lightning,2024,Flash,"$67,995","$65,275",Large,Pickup Truck
972,Ford,F-150 Lightning,2024,Lariat,"$76,995","$73,915",Large,Pickup Truck
973,Ford,F-150 Lightning,2024,Platinum,"$84,995","$81,595",Large,Pickup Truck
974,Ford,F-150 Lightning,2024,Pro,"$54,995","$52,795",Large,Pickup Truck
975,Ford,F-150 Lightning,2024,XLT,"$62,995","$60,475",Large,Pickup Truck
976,Ford,F-250 Super Duty,2024,King Ranch,"$77,175","$73,317",Large,Pickup Truck
977,Ford,F-250 Super Duty,2024,King Ranch,"$76,975","$73,127",Large,Pickup Truck
978,Ford,F-250 Super Duty,2024,Lariat,"$64,940","$61,693",Large,Pickup Truck
979,Ford,F-250 Super Duty,2024,Lariat,"$62,410","$59,289",Large,Pickup Truck
980,Ford,F-250 Super Duty,2024,Lariat,"$62,610","$59,479",Large,Pickup Truck
981,Ford,F-250 Super Duty,2024,Lariat,"$64,740","$61,503",Large,Pickup Truck
982,Ford,F-250 Super Duty,2024,Limited,"$97,295","$92,430",Large,Pickup Truck
983,Ford,F-250 Super Duty,2024,Limited,"$97,095","$92,240",Large,Pickup Truck
984,Ford,F-250 Super Duty,2024,Platinum,"$78,065","$74,161",Large,Pickup Truck
985,Ford,F-250 Super Duty,2024,Platinum,"$77,865","$73,971",Large,Pickup Truck
986,Ford,F-250 Super Duty,2024,XL,"$47,305","$44,940",Large,Pickup Truck
987,Ford,F-250 Super Duty,2024,XL,"$47,505","$45,130",Large,Pickup Truck
988,Ford,F-250 Super Duty,2024,XL,"$50,095","$47,590",Large,Pickup Truck
989,Ford,F-250 Super Duty,2024,XL,"$50,305","$47,790",Large,Pickup Truck
990,Ford,F-250 Super Duty,2024,XL,"$47,760","$45,372",Large,Pickup Truck
991,Ford,F-250 Super Duty,2024,XL,"$48,960","$46,512",Large,Pickup Truck
992,Ford,F-250 Super Duty,2024,XL,"$51,560","$48,982",Large,Pickup Truck
993,Ford,F-250 Super Duty,2024,XL,"$48,760","$46,322",Large,Pickup Truck
994,Ford,F-250 Super Duty,2024,XL,"$51,770","$49,181",Large,Pickup Truck
995,Ford,F-250 Super Duty,2024,XL,"$44,970","$42,721",Large,Pickup Truck
996,Ford,F-250 Super Duty,2024,XLT,"$53,955","$51,257",Large,Pickup Truck
997,Ford,F-250 Super Duty,2024,XLT,"$53,755","$51,067",Large,Pickup Truck
998,Ford,F-250 Super Duty,2024,XLT,"$51,105","$48,550",Large,Pickup Truck
999,Ford,F-250 Super Duty,2024,XLT,"$55,510","$52,734",Large,Pickup Truck
1600,Ford,F-250 Super Duty,2024,XLT,"$55,715","$52,929",Large,Pickup Truck
1601,Ford,F-350 Super Duty,2024,King Ranch,"$78,220","$74,309",Large,Pickup Truck
1602,Ford,F-350 Super Duty,2024,King Ranch,"$79,160","$75,202",Large,Pickup Truck
1603,Ford,F-350 Super Duty,2024,King Ranch,"$78,025","$74,124",Large,Pickup Truck
1604,Ford,F-350 Super Duty,2024,Lariat,"$63,660","$60,477",Large,Pickup Truck
1605,Ford,F-350 Super Duty,2024,Lariat,"$67,480","$64,106",Large,Pickup Truck
1606,Ford,F-350 Super Duty,2024,Lariat,"$63,460","$60,287",Large,Pickup Truck
1607,Ford,F-350 Super Duty,2024,Lariat,"$65,145","$61,888",Large,Pickup Truck
1608,Ford,F-350 Super Duty,2024,Lariat,"$65,790","$62,501",Large,Pickup Truck
1609,Ford,F-350 Super Duty,2024,Lariat,"$65,990","$62,691",Large,Pickup Truck
1610,Ford,F-350 Super Duty,2024,Limited,"$100,280","$95,266",Large,Pickup Truck
1611,Ford,F-350 Super Duty,2024,Limited,"$98,270","$93,356",Large,Pickup Truck
1612,Ford,F-350 Super Duty,2024,Limited,"$98,470","$93,546",Large,Pickup Truck
1613,Ford,F-350 Super Duty,2024,Platinum,"$79,115","$75,159",Large,Pickup Truck
1614,Ford,F-350 Super Duty,2024,Platinum,"$81,145","$77,088",Large,Pickup Truck
1615,Ford,F-350 Super Duty,2024,Platinum,"$78,915","$74,969",Large,Pickup Truck
1616,Ford,F-350 Super Duty,2024,XL,"$61,495","$58,420",Large,Pickup Truck
1617,Ford,F-350 Super Duty,2024,XL,"$54,300","$51,585",Large,Pickup Truck
1618,Ford,F-350 Super Duty,2024,XL,"$60,040","$57,038",Large,Pickup Truck
1619,Ford,F-350 Super Duty,2024,XL,"$48,815","$46,374",Large,Pickup Truck
1620,Ford,F-350 Super Duty,2024,XL,"$50,015","$47,514",Large,Pickup Truck
1621,Ford,F-350 Super Duty,2024,XL,"$52,830","$50,189",Large,Pickup Truck
1622,Ford,F-350 Super Duty,2024,XL,"$50,305","$47,790",Large,Pickup Truck
1623,Ford,F-350 Super Duty,2024,XL,"$49,815","$47,324",Large,Pickup Truck
1624,Ford,F-350 Super Duty,2024,XL,"$52,620","$49,989",Large,Pickup Truck
1625,Ford,F-350 Super Duty,2024,XL,"$48,345","$45,928",Large,Pickup Truck
1626,Ford,F-350 Super Duty,2024,XL,"$48,555","$46,127",Large,Pickup Truck
1627,Ford,F-350 Super Duty,2024,XL,"$51,155","$48,597",Large,Pickup Truck
1628,Ford,F-350 Super Duty,2024,XL,"$51,345","$48,778",Large,Pickup Truck
1629,Ford,F-350 Super Duty,2024,XL,"$52,815","$50,174",Large,Pickup Truck
1630,Ford,F-350 Super Duty,2024,XL,"$46,015","$43,714",Large,Pickup Truck
1631,Ford,F-350 Super Duty,2024,XL,"$47,505","$45,130",Large,Pickup Truck
1632,Ford,F-350 Super Duty,2024,XLT,"$53,115","$50,459",Large,Pickup Truck
1633,Ford,F-350 Super Duty,2024,XLT,"$54,800","$52,060",Large,Pickup Truck
1634,Ford,F-350 Super Duty,2024,XLT,"$55,010","$52,259",Large,Pickup Truck
1635,Ford,F-350 Super Duty,2024,XLT,"$52,160","$49,552",Large,Pickup Truck
1636,Ford,F-350 Super Duty,2024,XLT,"$57,610","$54,729",Large,Pickup Truck
1637,Ford,F-350 Super Duty,2024,XLT,"$55,840","$53,048",Large,Pickup Truck
1638,Ford,F-350 Super Duty,2024,XLT,"$56,560","$53,732",Large,Pickup Truck
1639,Ford,F-350 Super Duty,2024,XLT,"$56,760","$53,922",Large,Pickup Truck
1640,Ford,F-450 Super Duty,2024,King Ranch,"$92,090","$87,486",Large,Pickup Truck
1641,Ford,F-450 Super Duty,2024,Lariat,"$79,665","$75,681",Large,Pickup Truck
1642,Ford,F-450 Super Duty,2024,Limited,"$104,030","$98,829",Large,Pickup Truck
1643,Ford,F-450 Super Duty,2024,Platinum,"$93,535","$88,859",Large,Pickup Truck
1644,Ford,F-450 Super Duty,2024,XL,"$62,765","$59,626",Large,Pickup Truck
1645,Ford,F-450 Super Duty,2024,XL,"$64,455","$61,232",Large,Pickup Truck
1646,Ford,F-450 Super Duty,2024,XL,"$67,925","$64,529",Large,Pickup Truck
1647,Ford,F-450 Super Duty,2024,XL,"$59,455","$56,482",Large,Pickup Truck
1648,Ford,F-450 Super Duty,2024,XLT,"$66,695","$63,360",Large,Pickup Truck
1649,Ford,F-450 Super Duty,2024,XLT,"$70,035","$66,534",Large,Pickup Truck
1650,Ford,Maverick,2024,Lariat,"$34,960","$34,261",Compact,Pickup Truck
1651,Ford,Maverick,2024,XL,"$23,920","$23,441",Compact,Pickup Truck
1652,Ford,Maverick,2024,XLT,"$26,420","$25,891",Compact,Pickup Truck
1653,Ford,Mustang,2024,Dark Horse,"$58,185","$55,276",Midsize,Coupe
1654,Ford,Mustang,2024,EcoBoost,"$30,920","$29,683",Midsize,Coupe
1655,Ford,Mustang,2024,EcoBoost,"$39,020","$37,459",Midsize,Convertible
1656,Ford,Mustang,2024,EcoBoost Premium,"$41,945","$39,848",Midsize,Convertible
1657,Ford,Mustang,2024,EcoBoost Premium,"$36,445","$34,623",Midsize,Coupe
1658,Ford,Mustang,2024,GT,"$41,960","$39,862",Midsize,Coupe
1660,Ford,Mustang,2024,GT Premium,"$46,480","$44,156",Midsize,Coupe
1661,Ford,Mustang,2024,GT Premium,"$51,980","$49,381",Midsize,Convertible
1664,Ford,Mustang Mach-E,2024,GT,"$53,995","$52,915",Midsize,Hatchback
1665,Ford,Mustang Mach-E,2024,Premium,"$46,995","$46,055",Midsize,Hatchback
1666,Ford,Mustang Mach-E,2024,Premium,"$43,995","$43,115",Midsize,Hatchback
1667,Ford,Mustang Mach-E,2024,Select,"$39,995","$39,195",Midsize,Hatchback
1668,Ford,Mustang Mach-E,2024,Select,"$43,495","$42,625",Midsize,Hatchback
1669,Ford,Ranger,2024,Lariat,"$47,115","$45,230",Compact,Pickup Truck
1670,Ford,Ranger,2024,Lariat,"$43,630","$41,885",Compact,Pickup Truck
1671,Ford,Ranger,2024,Raptor,"$55,470","$53,251",Compact,Pickup Truck
1672,Ford,Ranger,2024,XL,"$36,315","$35,225",Compact,Pickup Truck
1673,Ford,Ranger,2024,XL,"$32,670","$31,690",Compact,Pickup Truck
1674,Ford,Ranger,2024,XLT,"$36,110","$34,665",Compact,Pickup Truck
1675,Ford,Ranger,2024,XLT,"$39,595","$38,011",Compact,Pickup Truck
1676,Ford,Transit Cargo Van,2024,"150 Low Roof w/148"" WB","$48,235","$45,824",Large,Cargo Van
1677,Ford,Transit Cargo Van,2024,"150 Low Roof w/148"" WB","$52,430","$49,809",Large,Cargo Van
1678,Ford,Transit Cargo Van,2024,"150 Low Roof w/130"" WB","$46,890","$44,546",Midsize,Cargo Van
1679,Ford,Transit Cargo Van,2024,"150 Low Roof w/130"" WB","$51,085","$48,531",Midsize,Cargo Van
1680,Ford,Transit Cargo Van,2024,"150 Medium Roof w/148"" WB","$49,235","$46,774",Large,Cargo Van
1681,Ford,Transit Cargo Van,2024,"150 Medium Roof w/148"" WB","$53,425","$50,754",Large,Cargo Van
1682,Ford,Transit Cargo Van,2024,"250 High Roof w/148"" WB","$55,375","$52,607",Large,Cargo Van
1683,Ford,Transit Cargo Van,2024,"250 High Roof w/148"" WB","$56,600","$53,770",Large,Cargo Van
1684,Ford,Transit Cargo Van,2024,"250 High Roof w/148"" WB","$51,185","$48,626",Large,Cargo Van
1685,Ford,Transit Cargo Van,2024,"250 High Roof w/148"" WB","$52,405","$49,785",Large,Cargo Van
1686,Ford,Transit Cargo Van,2024,"250 Low Roof w/148"" WB","$49,180","$46,721",Large,Cargo Van
1687,Ford,Transit Cargo Van,2024,"250 Low Roof w/130"" WB","$47,835","$45,444",Midsize,Cargo Van
1688,Ford,Transit Cargo Van,2024,"250 Low Roof w/130"" WB","$52,035","$49,434",Midsize,Cargo Van
1689,Ford,Transit Cargo Van,2024,"250 Low Roof w/148"" WB","$53,380","$50,711",Large,Cargo Van
1690,Ford,Transit Cargo Van,2024,"250 Medium Roof w/148"" WB","$50,185","$47,676",Large,Cargo Van
1691,Ford,Transit Cargo Van,2024,"250 Medium Roof w/148"" WB","$54,380","$51,661",Large,Cargo Van
1692,Ford,Transit Cargo Van,2024,"350 HD High Roof w/148"" WB, 9,950 lbs. GVWR","$54,250","$51,538",Large,Cargo Van
1693,Ford,Transit Cargo Van,2024,"350 HD High Roof w/148"" WB, 11,000 lbs. GVWR","$61,690","$58,606",Large,Cargo Van
1694,Ford,Transit Cargo Van,2024,"350 HD High Roof w/148"" WB, 11,000 lbs. GVWR","$56,605","$53,775",Large,Cargo Van
1695,Ford,Transit Cargo Van,2024,"350 HD High Roof w/148"" WB, 9,950 lbs. GVWR","$58,835","$55,894",Large,Cargo Van
1696,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB","$57,850","$54,958",Large,Cargo Van
1697,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB","$53,655","$50,972",Large,Cargo Van
1698,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB","$56,630","$53,799",Large,Cargo Van
1699,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB","$52,435","$49,814",Large,Cargo Van
1700,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB, 9,950 lbs. GVWR","$53,655","$50,972",Large,Cargo Van
1701,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB, 9,950 lbs. GVWR","$57,850","$54,958",Large,Cargo Van
1702,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB, 9,950 lbs. GVWR","$52,435","$49,814",Large,Cargo Van
1703,Ford,Transit Cargo Van,2024,"350 High Roof w/148"" WB, 9,950 lbs. GVWR","$56,630","$53,799",Large,Cargo Van
1704,Ford,Transit Cargo Van,2024,"350 Low Roof w/130"" WB","$53,280","$50,616",Midsize,Cargo Van
1705,Ford,Transit Cargo Van,2024,"350 Low Roof w/148"" WB","$54,630","$51,899",Large,Cargo Van
1706,Ford,Transit Cargo Van,2024,"350 Low Roof w/130"" WB","$49,090","$46,636",Midsize,Cargo Van
1707,Ford,Transit Cargo Van,2024,"350 Low Roof w/148"" WB","$50,435","$47,914",Large,Cargo Van
1708,Ford,Transit Cargo Van,2024,"350 Low Roof w/148"" WB, 9,950 lbs. GVWR","$54,630","$51,899",Large,Cargo Van
1709,Ford,Transit Cargo Van,2024,"350 Low Roof w/148"" WB, 9,950 lbs. GVWR","$50,435","$47,914",Large,Cargo Van
1710,Ford,Transit Cargo Van,2024,"350 Medium Roof w/148"" WB","$55,625","$52,844",Large,Cargo Van
1711,Ford,Transit Cargo Van,2024,"350 Medium Roof w/148"" WB, 9,950 lbs. GVWR","$51,435","$48,864",Large,Cargo Van
1712,Ford,Transit Cargo Van,2024,"350 Medium Roof w/148"" WB, 9,950 lbs. GVWR","$55,625","$52,844",Large,Cargo Van
1713,Ford,Transit Cargo Van,2024,"350 Medium Roof w/148"" WB","$51,435","$48,864",Large,Cargo Van
1714,Ford,Transit Passenger Van,2024,"350 HD XL High Roof w/148"" WB","$62,415","$59,294",Large,Passenger Van
1715,Ford,Transit Passenger Van,2024,"350 HD XLT High Roof w/148"" WB","$64,175","$60,967",Large,Passenger Van
1716,Ford,Transit Passenger Van,2024,"350 HD XLT High Roof w/148"" WB","$58,035","$55,134",Large,Passenger Van
1717,Ford,Transit Passenger Van,2024,"350 XL High Roof w/148"" WB","$55,220","$52,459",Large,Passenger Van
1718,Ford,Transit Passenger Van,2024,"350 XL High Roof w/148"" WB","$59,415","$56,444",Large,Passenger Van
1719,Ford,Transit Passenger Van,2024,"350 XL Low Roof w/148"" WB","$53,620","$50,939",Midsize,Passenger Van
1720,Ford,Transit Passenger Van,2024,"350 XL Medium Roof w/148"" WB","$54,500","$51,775",Large,Passenger Van
1721,Ford,Transit Passenger Van,2024,"350 XL Medium Roof w/148"" WB","$58,695","$55,760",Large,Passenger Van
1722,Ford,Transit Passenger Van,2024,"350 XLT High Roof w/148"" WB","$61,175","$58,117",Large,Passenger Van
1723,Ford,Transit Passenger Van,2024,"350 XLT High Roof w/148"" WB","$56,985","$54,136",Large,Passenger Van
1724,Ford,Transit Passenger Van,2024,"350 XLT Low Roof w/148"" WB","$59,580","$56,601",Midsize,Passenger Van
1725,Ford,Transit Passenger Van,2024,"350 XLT Medium Roof w/148"" WB","$56,260","$53,447",Large,Passenger Van
1726,Ford,Transit Passenger Van,2024,"350 XLT Medium Roof w/148"" WB","$60,450","$57,428",Large,Passenger Van
1727,Mercedes-Benz,AMG GT,2024,43,"$98,950",,Large,Sedan
1728,Mercedes-Benz,AMG GT,2024,53,"$109,450",,Large,Sedan
1729,Mercedes-Benz,AMG GT,2024,55,"$134,900",,Midsize,Coupe
1730,Mercedes-Benz,AMG GT,2024,63,"$153,350",,Large,Sedan
1731,Mercedes-Benz,AMG GT,2024,63,"$175,900",,Midsize,Coupe
1732,Mercedes-Benz,AMG GT,2024,63 S E PERFORMANCE,"$194,900",,Large,Sedan
1733,Mercedes-Benz,C-Class,2024,AMG C 43,"$60,700",,Midsize,Sedan
1734,Mercedes-Benz,C-Class,2024,AMG C 63 S E PERFORMANCE,"$83,900",,Midsize,Sedan
1735,Mercedes-Benz,C-Class,2024,C 300,"$46,950",,Midsize,Sedan
1736,Mercedes-Benz,C-Class,2024,C 300 4MATIC,"$48,950",,Midsize,Sedan
1737,Mercedes-Benz,CLA-Class,2024,AMG CLA 35,"$54,950",,Midsize,Sedan
1738,Mercedes-Benz,CLA-Class,2024,AMG CLA 45 S,"$65,400",,Midsize,Sedan
1739,Mercedes-Benz,CLA-Class,2024,CLA 250,"$43,200",,Midsize,Sedan
1740,Mercedes-Benz,CLA-Class,2024,CLA 250 4MATIC,"$45,200",,Midsize,Sedan
1741,Mercedes-Benz,CLE,2024,AMG CLE 53,"$72,800",,Midsize,Coupe
1742,Mercedes-Benz,CLE,2024,CLE 300 4MATIC,"$56,500",,Midsize,Coupe
1743,Mercedes-Benz,CLE,2024,CLE 300 4MATIC,"$64,350",,Midsize,Convertible
1744,Mercedes-Benz,CLE,2024,CLE 450 4MATIC,"$65,650",,Midsize,Coupe
1745,Mercedes-Benz,CLE,2024,CLE 450 4MATIC,"$73,850",,Midsize,Convertible
1746,Mercedes-Benz,E-Class,2024,E 350 4MATIC,"$62,300",,Large,Sedan
1747,Mercedes-Benz,E-Class,2024,E 450 4MATIC,"$68,100",,Large,Sedan
1748,Mercedes-Benz,E-Class,2024,E 450 4MATIC All-Terrain,"$74,700",,Large,Wagon
1749,Mercedes-Benz,EQB,2024,EQB 250+,"$52,750",,Midsize,SUV
1750,Mercedes-Benz,EQB,2024,EQB 300,"$56,900",,Midsize,SUV
1751,Mercedes-Benz,EQB,2024,EQB 350,"$60,550",,Midsize,SUV
1752,Mercedes-Benz,EQE,2024,AMG EQE,"$106,900",,Large,Sedan
1753,Mercedes-Benz,EQE,2024,EQE 350 4MATIC,"$77,900",,Large,Sedan
1754,Mercedes-Benz,EQE,2024,EQE 350+,"$74,900",,Large,Sedan
1755,Mercedes-Benz,EQE,2024,EQE 500 4MATIC,"$85,900",,Large,Sedan
1756,Mercedes-Benz,EQE SUV,2024,AMG EQE,"$109,300",,Large,SUV
1757,Mercedes-Benz,EQE SUV,2024,EQE 350 4MATIC,"$77,900",,Large,SUV
1758,Mercedes-Benz,EQE SUV,2024,EQE 350+,"$77,900",,Large,SUV
1759,Mercedes-Benz,EQE SUV,2024,EQE 500 4MATIC,"$89,500",,Large,SUV
1760,Mercedes-Benz,EQS,2024,AMG EQS,"$147,550",,Large,Sedan
1761,Mercedes-Benz,EQS,2024,EQS 450 4MATIC,"$107,400",,Large,Sedan
1762,Mercedes-Benz,EQS,2024,EQS 450+,"$104,400",,Large,Sedan
1763,Mercedes-Benz,EQS,2024,EQS 580 4MATIC,"$127,350",,Large,Sedan
1764,Mercedes-Benz,EQS SUV,2024,EQS 450 4MATIC,"$107,400",,Large,SUV
1765,Mercedes-Benz,EQS SUV,2024,EQS 450+,"$104,400",,Large,SUV
1766,Mercedes-Benz,EQS SUV,2024,EQS 580 4MATIC,"$127,350",,Large,SUV
1767,Mercedes-Benz,G-Class,2024,AMG G 63,"$183,000",,Midsize,SUV
1768,Mercedes-Benz,G-Class,2024,AMG G 63 4x4 Squared,"$357,000",,Midsize,SUV
1769,Mercedes-Benz,G-Class,2024,G 550,"$143,000",,Midsize,SUV
1770,Mercedes-Benz,GLA-Class,2024,AMG GLA 35,"$56,450",,Compact,SUV
1771,Mercedes-Benz,GLA-Class,2024,GLA 250,"$41,850",,Compact,SUV
1772,Mercedes-Benz,GLA-Class,2024,GLA 250 4MATIC,"$43,850",,Compact,SUV
1773,Mercedes-Benz,GLB-Class,2024,AMG GLB 35,"$59,050",,Midsize,SUV
1774,Mercedes-Benz,GLB-Class,2024,GLB 250,"$44,450",,Midsize,SUV
1775,Mercedes-Benz,GLB-Class,2024,GLB 250 4MATIC,"$46,450",,Midsize,SUV
1776,Mercedes-Benz,GLC-Class,2024,AMG GLC 43,"$64,950",,Midsize,SUV
1777,Mercedes-Benz,GLC-Class,2024,GLC 300,"$47,450",,Midsize,SUV
1778,Mercedes-Benz,GLC-Class,2024,GLC 300 4MATIC,"$49,450",,Midsize,SUV
1779,Mercedes-Benz,GLC-Class Coupe,2024,AMG GLC 43,"$70,600",,Midsize,SUV
1780,Mercedes-Benz,GLC-Class Coupe,2024,GLC 300 4MATIC,"$57,000",,Midsize,SUV
1781,Mercedes-Benz,GLE-Class,2024,AMG GLE 53,"$86,750",,Large,SUV
1782,Mercedes-Benz,GLE-Class,2024,AMG GLE 63 S,"$127,700",,Large,SUV
1783,Mercedes-Benz,GLE-Class,2024,GLE 350 4MATIC,"$62,650",,Large,SUV
1784,Mercedes-Benz,GLE-Class,2024,GLE 450 4MATIC,"$69,500",,Large,SUV
1785,Mercedes-Benz,GLE-Class,2024,GLE 450e,"$69,500",,Large,SUV
1786,Mercedes-Benz,GLE-Class,2024,GLE 580 4MATIC,"$86,700",,Large,SUV
1787,Mercedes-Benz,GLE-Class Coupe,2024,AMG GLE 53,"$89,800",,Large,SUV
1788,Mercedes-Benz,GLE-Class Coupe,2024,AMG GLE 63 S,"$129,050",,Large,SUV
1789,Mercedes-Benz,GLS-Class,2024,AMG GLS 63,"$145,850",,Large,SUV
1790,Mercedes-Benz,GLS-Class,2024,GLS 450 4MATIC,"$87,000",,Large,SUV
1791,Mercedes-Benz,GLS-Class,2024,GLS 580 4MATIC,"$112,000",,Large,SUV
1792,Mercedes-Benz,Maybach,2024,S 580 4MATIC,"$198,300",,Large,Sedan
1793,Mercedes-Benz,Maybach,2024,S 680 4MATIC,"$234,300",,Large,Sedan
1794,Mercedes-Benz,Maybach EQS SUV,2024,EQS 680,"$179,900",,Large,SUV
1795,Mercedes-Benz,Maybach GLS,2024,GLS 600,"$174,350",,Large,SUV
1796,Mercedes-Benz,S-Class,2024,AMG S 63 E PERFORMANCE,"$182,250",,Large,Sedan
1797,Mercedes-Benz,S-Class,2024,S 500 4MATIC,"$117,300",,Large,Sedan
1798,Mercedes-Benz,S-Class,2024,S 580 4MATIC,"$128,150",,Large,Sedan
1799,Mercedes-Benz,S-Class,2024,S 580e 4MATIC,"$127,750",,Large,Sedan
2400,Mercedes-Benz,SL-Class,2024,AMG SL 43,"$109,900",,Midsize,Convertible
2401,Mercedes-Benz,SL-Class,2024,AMG SL 55,"$141,300",,Midsize,Convertible
2402,Mercedes-Benz,SL-Class,2024,AMG SL 63,"$183,000",,Midsize,Convertible
2403,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Cargo","$59,400",,Large,Cargo Van
2404,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Cargo w/High Output Engine","$52,700",,Large,Cargo Van
2405,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Cargo","$49,900",,Large,Cargo Van
2406,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Crew w/High Output Engine","$54,920",,Midsize,Passenger Van
2407,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Crew","$52,120",,Midsize,Passenger Van
2408,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Crew","$61,620",,Midsize,Passenger Van
2409,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Passenger","$55,800",,Compact,Passenger Van
2410,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Passenger w/High Output Engine","$58,600",,Compact,Passenger Van
2411,Mercedes-Benz,Sprinter,2024,"2500 144"" WB Passenger","$65,300",,Compact,Passenger Van
2412,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof","$66,000",,Large,Cargo Van
2413,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof","$58,900",,Large,Cargo Van
2414,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof, High Output Engine","$59,300",,Large,Cargo Van
2415,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof","$56,500",,Large,Cargo Van
2416,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof, High Output Engine","$61,700",,Large,Cargo Van
2417,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Cargo w/High Roof","$68,400",,Large,Cargo Van
2418,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Crew w/High Roof","$68,920",,Large,Passenger Van
2419,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Crew w/High Roof, High Output Engine","$62,220",,Large,Passenger Van
2420,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Crew w/High Roof","$59,420",,Large,Passenger Van
2421,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Passenger w/High Roof","$65,200",,Compact,Passenger Van
2422,Mercedes-Benz,Sprinter,2024,"2500 170"" WB Passenger w/High Roof, High Output Engine","$68,000",,Compact,Passenger Van
2423,Mercedes-Benz,Sprinter,2024,"3500 144"" WB Cargo","$52,800",,Large,Cargo Van
2424,Mercedes-Benz,Sprinter,2024,"3500 144"" WB Cargo w/High Output Engine","$55,600",,Large,Cargo Van
2425,Mercedes-Benz,Sprinter,2024,"3500 170"" WB Cargo w/High Roof","$59,400",,Large,Cargo Van
2426,Mercedes-Benz,Sprinter,2024,"3500 170"" WB Cargo w/High Roof, High Output Engine","$64,600",,Large,Cargo Van
